ID_caja,id_producto,n_caja
10944,3611,1
10945,3559,0
10946,1634,2
10947,2230,2
10948,213,0
10949,402,1
10950,565,2
10951,2056,1
10952,1439,1
10953,2279,0
10954,3268,0
10955,1783,0
10956,3523,1
10957,953,2
10958,1509,2
10959,1999,0
10960,1312,1
10961,3007,1
10962,1968,3
10963,3424,4
10964,1376,2
10965,3339,0
10966,2058,1
10967,1800,0
10968,1169,1
10969,191,2
10970,3449,1
10971,2454,1
10972,3385,1
10973,1258,0
10974,2592,3
10975,3337,1
10976,1849,1
10977,2246,4
10978,1660,2
10979,271,1
10980,3464,1
10981,1195,2
10982,3194,1
10983,3546,3
10984,727,2
10985,2613,3
10986,2101,0
10987,488,3
10988,1554,1
10989,2678,3
10990,960,3
10991,3301,3
10992,3493,3
10993,3643,1
10994,767,3
10995,3059,1
10996,2878,0
10997,188,0
10998,3223,3
10999,3219,0
11000,3397,3
11001,693,3
11002,2196,1
11003,3069,0
11004,109,1
11005,1405,1
11006,2797,0
11007,1645,1
11008,1011,3
11009,3221,0
11010,2587,1
11011,528,1
11012,2378,1
11013,2208,0
11014,3107,1
11015,2571,3
11016,3576,3
11017,1753,0
11018,174,0
11019,3401,0
11020,3305,1
11021,1710,0
11022,2483,2
11023,581,3
11024,3013,4
11025,1192,0
11026,3066,1
11027,3104,2
11028,1510,1
11029,3428,2
11030,953,1
11031,1673,1
11032,960,1
11033,3678,0
11034,3664,0
11035,898,0
11036,5,0
11037,3413,4
11038,22,3
11039,899,3
11040,180,3
11041,197,0
11042,3252,0
11043,1279,0
11044,398,2
11045,2321,2
11046,843,1
11047,16,0
11048,341,1
11049,1457,2
11050,1508,3
11051,1887,0
11052,91,1
11053,2068,4
11054,1344,0
11055,3109,3
11056,3493,2
11057,3321,0
11058,1763,0
11059,1816,0
11060,3020,2
11061,1844,0
11062,1749,2
11063,1852,0
11064,3523,0
11065,1471,2
11066,715,1
11067,2230,1
11068,3165,0
11069,1986,0
11070,3357,3
11071,3640,3
11072,708,1
11073,803,2
11074,3072,1
11075,3303,1
11076,2315,4
11077,1967,3
11078,3005,0
11079,457,0
11080,2758,0
11081,1029,0
11082,500,1
11083,2083,0
11084,993,1
11085,3597,0
11086,1688,3
11087,3488,0
11088,173,1
11089,329,0
11090,562,2
11091,2768,0
11092,1287,0
11093,3658,4
11094,3157,4
11095,3255,2
11096,1171,1
11097,1471,0
11098,517,4
11099,3557,0
11100,1115,3
11101,3184,0
11102,2646,0
11103,2868,1
11104,3022,1
11105,250,2
11106,3504,0
11107,1601,2
11108,664,1
11109,1514,1
11110,2564,0
11111,89,1
11112,1474,4
11113,1253,0
11114,1547,0
11115,3179,1
11116,1314,0
11117,3564,0
11118,2022,1
11119,2054,0
11120,3642,1
11121,3214,0
11122,3098,1
11123,712,3
11124,1587,1
11125,1927,0
11126,579,0
11127,796,0
11128,3025,2
11129,2598,2
11130,940,0
11131,2912,2
11132,325,3
11133,712,0
11134,2867,2
11135,2441,0
11136,2550,3
11137,2002,2
11138,1891,0
11139,2816,1
11140,1420,1
11141,338,1
11142,2556,4
11143,1267,1
11144,217,0
11145,3156,0
11146,793,1
11147,1682,1
11148,3258,2
11149,3021,1
11150,1974,3
11151,2849,2
11152,2086,0
11153,1395,2
11154,991,0
11155,2134,1
11156,589,0
11157,2047,0
11158,411,4
11159,2243,0
11160,3218,3
11161,3169,1
11162,1538,0
11163,2359,4
11164,1873,2
11165,3226,2
11166,1017,0
11167,3282,3
11168,190,1
11169,1904,0
11170,66,2
11171,56,1
11172,3511,0
11173,3103,0
11174,2198,1
11175,2847,0
11176,643,3
11177,3396,1
11178,796,4
11179,923,3
11180,3001,2
11181,3458,1
11182,2917,1
11183,2158,1
11184,3670,2
11185,329,3
11186,1797,3
11187,970,0
11188,1433,3
11189,1785,0
11190,1735,4
11191,1078,0
11192,349,0
11193,55,0
11194,2526,1
11195,345,0
11196,2985,0
11197,1891,2
11198,3142,0
11199,1709,0
11200,463,2
11201,490,0
11202,2002,0
11203,3475,0
11204,1328,2
11205,682,4
11206,2591,3
11207,170,1
11208,2469,1
11209,3160,2
11210,2750,2
11211,903,0
11212,35,3
11213,3467,1
11214,3452,2
11215,3274,4
11216,1626,1
11217,57,1
11218,3456,2
11219,778,4
11220,889,0
11221,1355,1
11222,21,0
11223,624,2
11224,3617,2
11225,0,4
11226,1036,0
11227,709,2
11228,3389,4
11229,2294,1
11230,3634,4
11231,1518,0
11232,1680,3
11233,3057,1
11234,862,0
11235,3225,0
11236,241,0
11237,2491,0
11238,3667,0
11239,2328,0
11240,502,0
11241,24,0
11242,150,1
11243,3326,1
11244,3680,0
11245,826,0
11246,3021,0
11247,874,3
11248,102,0
11249,3128,2
11250,91,0
11251,2773,0
11252,93,0
11253,1211,1
11254,2910,0
11255,2146,1
11256,463,1
11257,1468,3
11258,3658,1
11259,2027,0
11260,2682,0
11261,3452,0
11262,2512,0
11263,3484,0
11264,3311,0
11265,1200,1
11266,2622,0
11267,1867,0
11268,1386,2
11269,3409,0
11270,2205,0
11271,2562,4
11272,48,0
11273,3683,0
11274,3261,0
11275,3129,2
11276,1778,1
11277,2810,0
11278,755,4
11279,1194,0
11280,3572,3
11281,2010,3
11282,2840,1
11283,3494,2
11284,3181,4
11285,924,0
11286,3157,2
11287,1935,0
11288,2330,0
11289,1815,3
11290,3222,0
11291,3406,0
11292,867,2
11293,3336,0
11294,2638,0
11295,1311,1
11296,3533,3
11297,15,0
11298,1141,1
11299,606,0
11300,479,1
11301,1758,2
11302,508,2
11303,1062,3
11304,2302,3
11305,1375,0
11306,1500,3
11307,556,1
11308,685,0
11309,3497,2
11310,144,1
11311,186,0
11312,3606,1
11313,1449,2
11314,2400,0
11315,2913,3
11316,3626,2
11317,643,2
11318,1633,1
11319,3017,1
11320,1519,0
11321,1559,3
11322,410,0
11323,1777,0
11324,1728,0
11325,3307,0
11326,3040,1
11327,636,3
11328,35,2
11329,3107,0
11330,29,1
11331,3286,2
11332,691,0
11333,2501,1
11334,1529,3
11335,1016,1
11336,1654,4
11337,942,2
11338,3139,0
11339,2602,0
11340,1248,1
11341,2468,0
11342,2409,0
11343,1024,2
11344,661,4
11345,2010,1
11346,3611,2
11347,2153,0
11348,3679,2
11349,3541,0
11350,3197,0
11351,3154,0
11352,3606,0
11353,2538,3
11354,320,2
11355,3265,3
11356,2431,2
11357,11,2
11358,1750,1
11359,2089,1
11360,3499,3
11361,2375,1
11362,2921,2
11363,3529,1
11364,134,3
11365,3387,2
11366,763,0
11367,2106,2
11368,3032,2
11369,2295,2
11370,2478,0
11371,473,1
11372,1466,2
11373,1908,0
11374,259,0
11375,727,1
11376,3375,0
11377,1000,1
11378,1514,4
11379,3616,3
11380,3389,0
11381,724,4
11382,3270,1
11383,3327,2
11384,754,1
11385,3542,0
11386,2226,2
11387,3410,1
11388,371,0
11389,1617,3
11390,3405,2
11391,274,0
11392,3350,0
11393,2541,1
11394,3104,2
11395,3072,0
11396,3295,0
11397,2192,1
11398,2246,2
11399,1313,1
11400,1017,4
11401,3231,2
11402,3383,0
11403,2399,1
11404,7,1
11405,295,2
11406,2465,1
11407,3018,0
11408,2129,3
11409,294,4
11410,3328,2
11411,2703,0
11412,2192,3
11413,80,0
11414,3454,1
11415,231,1
11416,1080,0
11417,3447,3
11418,2413,1
11419,1145,0
11420,3608,1
11421,3509,1
11422,240,0
11423,2602,1
11424,2530,1
11425,1591,2
11426,3711,1
11427,1824,1
11428,621,3
11429,211,1
11430,2043,0
11431,1752,0
11432,722,1
11433,1104,1
11434,3238,4
11435,2028,0
11436,3372,2
11437,2299,3
11438,2119,1
11439,582,1
11440,3373,3
11441,3565,3
11442,3013,1
11443,867,0
11444,3050,1
11445,1002,3
11446,3307,0
11447,1115,0
11448,1593,0
11449,1345,4
11450,2246,0
11451,327,0
11452,3086,1
11453,3285,1
11454,1029,1
11455,2933,1
11456,1534,2
11457,3276,0
11458,618,3
11459,154,2
11460,2991,2
11461,3504,0
11462,2358,1
11463,1739,2
11464,1028,4
11465,1531,1
11466,2440,2
11467,1794,0
11468,2525,0
11469,3223,1
11470,358,0
11471,176,1
11472,2993,0
11473,3655,3
11474,2503,3
11475,784,4
11476,1219,0
11477,3041,3
11478,1849,0
11479,1231,0
11480,3461,3
11481,3110,3
11482,3060,0
11483,3013,3
11484,321,3
11485,308,2
11486,3044,0
11487,976,2
11488,3660,0
11489,2749,1
11490,3543,0
11491,3601,0
11492,2938,1
11493,1219,2
11494,1123,0
11495,2089,2
11496,3646,1
11497,3717,0
11498,2597,2
11499,1349,0
11500,2109,2
11501,1105,1
11502,1141,4
11503,2536,3
11504,770,0
11505,3147,0
11506,2756,2
11507,1844,4
11508,2342,3
11509,2314,0
11510,2964,0
11511,3101,1
11512,2515,2
11513,2137,0
11514,3188,0
11515,911,3
11516,3003,0
11517,474,3
11518,3632,1
11519,1648,2
11520,2736,0
11521,1676,3
11522,3130,1
11523,1616,3
11524,3112,0
11525,1713,0
11526,2470,2
11527,3308,0
11528,3481,0
11529,2778,0
11530,3229,0
11531,1551,3
11532,3209,0
11533,746,4
11534,2828,0
11535,914,1
11536,431,1
11537,1410,2
11538,382,1
11539,3368,2
11540,3183,1
11541,1366,0
11542,2062,1
11543,3515,0
11544,2764,3
11545,170,4
11546,1525,3
11547,2531,3
11548,3493,0
11549,3058,3
11550,1945,3
11551,224,2
11552,2416,1
11553,3500,0
11554,1652,0
11555,2462,1
11556,1631,3
11557,3534,1
11558,2847,1
11559,3708,1
11560,2185,1
11561,3243,1
11562,3203,1
11563,71,1
11564,3608,2
11565,3583,3
11566,2714,4
11567,3333,2
11568,619,1
11569,2929,3
11570,2886,0
11571,1272,2
11572,190,4
11573,3182,2
11574,136,1
11575,933,0
11576,3629,3
11577,1942,0
11578,626,1
11579,1311,2
11580,3353,0
11581,1480,1
11582,3504,4
11583,541,2
11584,3377,1
11585,2,0
11586,606,1
11587,1372,1
11588,3374,0
11589,3027,0
11590,3005,1
11591,3122,1
11592,3088,0
11593,124,0
11594,3346,0
11595,3351,4
11596,459,0
11597,3614,2
11598,72,1
11599,154,0
11600,1498,0
11601,300,3
11602,1424,3
11603,1537,2
11604,1829,0
11605,1274,3
11606,1787,1
11607,1217,2
11608,1493,1
11609,572,0
11610,3460,0
11611,3177,2
11612,1279,1
11613,957,0
11614,2341,1
11615,1627,2
11616,3202,0
11617,3241,0
11618,2016,0
11619,3523,3
11620,3151,1
11621,3501,0
11622,1422,1
11623,802,0
11624,3340,1
11625,2508,1
11626,2137,3
11627,3009,2
11628,927,0
11629,3049,0
11630,1066,2
11631,3195,4
11632,3504,1
11633,3114,1
11634,493,0
11635,1886,1
11636,1909,0
11637,1683,1
11638,899,2
11639,2073,1
11640,164,2
11641,790,1
11642,2179,2
11643,3602,0
11644,1693,1
11645,424,1
11646,3603,1
11647,205,3
11648,1294,1
11649,2608,0
11650,414,3
11651,3187,0
11652,3123,0
11653,2695,0
11654,3293,0
11655,3360,2
11656,3247,0
11657,3066,0
11658,821,2
11659,770,2
11660,637,2
11661,1625,0
11662,3672,0
11663,1940,0
11664,2957,0
11665,153,0
11666,1360,0
11667,3283,3
11668,3117,2
11669,1484,1
11670,1590,2
11671,2009,0
11672,1754,4
11673,51,0
11674,2764,4
11675,2490,2
11676,1934,1
11677,2068,1
11678,3254,0
11679,0,2
11680,2451,3
11681,1903,0
11682,661,1
11683,1191,2
11684,1864,3
11685,725,0
11686,592,3
11687,147,0
11688,348,2
11689,3152,0
11690,1267,0
11691,3601,2
11692,1436,1
11693,109,0
11694,1749,0
11695,3671,2
11696,1540,3
11697,1583,4
11698,3535,2
11699,3080,0
11700,3284,0
11701,3325,0
11702,3399,1
11703,1316,1
11704,2300,0
11705,180,2
11706,3083,2
11707,3493,2
11708,3217,0
11709,1218,3
11710,1018,3
11711,2106,0
11712,2594,0
11713,3217,4
11714,3179,1
11715,240,3
11716,2550,0
11717,3455,2
11718,3310,3
11719,3575,1
11720,3526,1
11721,3077,2
11722,3609,1
11723,12,0
11724,856,1
11725,1570,0
11726,3091,1
11727,42,1
11728,17,0
11729,1922,2
11730,3061,2
11731,1374,3
11732,537,1
11733,16,0
11734,1399,2
11735,3675,1
11736,3587,1
11737,1385,4
11738,2583,1
11739,2974,0
11740,1565,2
11741,3395,2
11742,2912,0
11743,3642,0
11744,1228,2
11745,1021,0
11746,3588,3
11747,3639,0
11748,178,3
11749,1079,0
11750,2737,0
11751,732,0
11752,3566,0
11753,3520,3
11754,2722,1
11755,3413,2
11756,1501,0
11757,2264,1
11758,266,1
11759,3179,0
11760,3341,0
11761,1452,0
11762,3351,1
11763,3568,3
11764,651,0
11765,3603,1
11766,1577,1
11767,3288,2
11768,1052,0
11769,3541,0
11770,2356,1
11771,3257,3
11772,424,2
11773,3393,0
11774,2666,0
11775,2416,4
11776,3459,0
11777,2781,0
11778,3444,2
11779,28,2
11780,1604,0
11781,1645,2
11782,3104,0
11783,929,2
11784,2373,1
11785,695,1
11786,1090,1
11787,2589,0
11788,2629,3
11789,3398,1
11790,3379,0
11791,3097,2
11792,106,3
11793,1735,3
11794,585,4
11795,3301,4
11796,97,1
11797,1094,1
11798,972,1
11799,1321,2
11800,389,4
11801,1011,2
11802,1356,3
11803,3225,1
11804,3394,0
11805,1854,3
11806,832,1
11807,3645,2
11808,242,2
11809,20,2
11810,3035,0
11811,31,3
11812,81,0
11813,1157,3
11814,3557,3
11815,522,2
11816,699,0
11817,1921,1
11818,803,1
11819,9,1
11820,1862,1
11821,464,1
11822,3377,2
11823,3681,1
11824,2663,1
11825,102,1
11826,24,2
11827,370,0
11828,1617,2
11829,2769,2
11830,2541,4
11831,911,2
11832,189,0
11833,3186,0
11834,3218,0
11835,3568,4
11836,2895,0
11837,219,0
11838,1503,2
11839,1079,4
11840,3672,2
11841,3462,3
11842,1138,3
11843,1979,1
11844,3157,3
11845,1688,1
11846,1837,0
11847,70,0
11848,565,0
11849,1595,2
11850,2613,2
11851,767,0
11852,3568,0
11853,3251,0
11854,3437,0
11855,1065,0
11856,437,0
11857,2332,3
11858,2925,1
11859,3152,2
11860,1774,0
11861,2882,2
11862,365,0
11863,2299,4
11864,1423,0
11865,1348,1
11866,3623,1
11867,3588,1
11868,1437,1
11869,3415,2
11870,277,2
11871,3677,2
11872,3612,0
11873,3469,0
11874,3592,1
11875,1181,1
11876,2443,3
11877,1263,4
11878,1359,0
11879,2221,0
11880,3652,2
11881,2642,0
11882,3253,1
11883,2909,3
11884,3495,0
11885,3006,4
11886,3518,2
11887,806,2
11888,3097,1
11889,1790,0
11890,3329,0
11891,2075,0
11892,1899,0
11893,2004,4
11894,3368,0
11895,742,1
11896,1417,3
11897,3103,0
11898,3118,0
11899,1877,0
11900,30,1
11901,2609,1
11902,1287,1
11903,3451,0
11904,360,0
11905,3535,1
11906,1028,1
11907,407,0
11908,2272,0
11909,2,3
11910,416,1
11911,2359,0
11912,1784,2
11913,442,1
11914,3663,1
11915,3679,4
11916,3337,3
11917,3373,0
11918,1032,4
11919,77,1
11920,3395,3
11921,3286,2
11922,1553,1
11923,1614,1
11924,3229,1
11925,1223,3
11926,3562,4
11927,2499,1
11928,2001,1
11929,3602,2
11930,2374,3
11931,448,4
11932,845,1
11933,3662,3
11934,259,1
11935,3391,2
11936,841,0
11937,3367,0
11938,1330,0
11939,3547,1
11940,2692,4
11941,874,1
11942,3456,0
11943,2570,2
11944,1345,2
11945,1169,3
11946,1677,0
11947,2197,0
11948,1332,3
11949,2957,3
11950,775,2
11951,3157,3
11952,1138,1
11953,1091,2
11954,2979,0
11955,2747,1
11956,3677,0
11957,2207,2
11958,3473,3
11959,2295,0
11960,1092,2
11961,2486,0
11962,2004,0
11963,3157,1
11964,3668,1
11965,3085,3
11966,1956,0
11967,1331,3
11968,196,2
11969,3274,1
11970,3014,2
11971,1418,0
11972,681,1
11973,3080,2
11974,3114,0
11975,1797,1
11976,3528,0
11977,190,3
11978,3254,1
11979,3249,3
11980,2251,1
11981,2551,0
11982,594,4
11983,1589,0
11984,2119,3
11985,3682,0
11986,2791,4
11987,2339,1
11988,2436,2
11989,13,0
11990,803,4
11991,456,1
11992,403,2
11993,763,2
11994,3643,0
11995,43,0
11996,3085,2
11997,1401,0
11998,162,2
11999,162,1
12000,2423,0
12001,1821,0
12002,3613,1
12003,1528,2
12004,3335,3
12005,2825,0
12006,3647,1
12007,1670,2
12008,1234,0
12009,3202,4
12010,867,1
12011,1905,0
12012,3433,0
12013,856,0
12014,1217,3
12015,12,3
12016,1327,4
12017,3495,0
12018,352,4
12019,3650,0
12020,2754,1
12021,419,0
12022,3416,4
12023,956,0
12024,2824,1
12025,3391,2
12026,966,1
12027,2978,2
12028,1923,0
12029,134,0
12030,3160,3
12031,3117,2
12032,378,1
12033,1388,2
12034,1492,0
12035,521,2
12036,255,0
12037,3283,2
12038,2202,2
12039,2688,1
12040,1302,3
12041,3599,3
12042,1918,0
12043,1951,1
12044,3316,3
12045,590,3
12046,3355,4
12047,903,1
12048,2923,2
12049,3471,3
12050,2520,3
12051,690,2
12052,111,0
12053,1760,1
12054,1980,1
12055,722,0
12056,587,1
12057,3418,1
12058,624,3
12059,503,2
12060,3227,0
12061,1796,2
12062,3265,2
12063,248,0
12064,37,1
12065,1439,3
12066,3583,1
12067,2038,2
12068,3703,1
12069,694,1
12070,3364,0
12071,1993,0
12072,2397,2
12073,2443,1
12074,1540,1
12075,2051,0
12076,753,2
12077,1825,4
12078,3259,1
12079,1712,0
12080,3066,2
12081,3522,1
12082,3198,3
12083,1163,2
12084,521,1
12085,1794,2
12086,1786,2
12087,1127,4
12088,498,1
12089,275,1
12090,3632,1
12091,24,2
12092,951,3
12093,3074,1
12094,2879,0
12095,487,0
12096,53,0
12097,914,0
12098,3707,1
12099,140,1
12100,1957,3
12101,3338,3
12102,2015,1
12103,3084,2
12104,1032,0
12105,3270,1
12106,3652,2
12107,3354,0
12108,3519,0
12109,3407,0
12110,3300,3
12111,1590,1
12112,3690,1
12113,3707,1
12114,491,0
12115,33,4
12116,3424,3
12117,1623,0
12118,1353,3
12119,3299,1
12120,2571,2
12121,1161,0
12122,3616,2
12123,1156,1
12124,2562,0
12125,1480,3
12126,1916,3
12127,3083,3
12128,186,3
12129,2022,3
12130,2681,3
12131,1192,2
12132,3359,0
12133,788,1
12134,3474,3
12135,2437,2
12136,3420,1
12137,760,0
12138,3035,0
12139,3393,1
12140,1399,0
12141,3304,1
12142,2302,4
12143,402,0
12144,369,2
12145,522,1
12146,3380,1
12147,1354,4
12148,1256,1
12149,3433,1
12150,2843,1
12151,3722,0
12152,3229,3
12153,2905,1
12154,2436,1
12155,3607,1
12156,2464,0
12157,3201,1
12158,2512,3
12159,2556,1
12160,314,0
12161,1550,2
12162,3224,3
12163,1579,0
12164,3136,2
12165,162,4
12166,2285,0
12167,1761,1
12168,3367,2
12169,1400,4
12170,2991,1
12171,1418,1
12172,446,0
12173,1504,1
12174,3288,0
12175,698,4
12176,824,3
12177,2928,3
12178,2885,2
12179,209,2
12180,2989,1
12181,1985,0
12182,3281,0
12183,3579,1
12184,3374,1
12185,3228,1
12186,2297,0
12187,810,1
12188,2489,1
12189,496,2
12190,2451,0
12191,2774,3
12192,32,2
12193,1406,1
12194,2727,1
12195,2845,0
12196,1487,3
12197,3106,2
12198,2933,2
12199,3717,0
12200,418,3
12201,241,1
12202,2107,1
12203,2375,0
12204,1493,0
12205,1652,4
12206,1808,0
12207,3659,1
12208,2248,1
12209,3383,0
12210,667,0
12211,3604,0
12212,3342,1
12213,1276,1
12214,2586,1
12215,185,2
12216,3086,2
12217,468,3
12218,3236,1
12219,19,1
12220,2402,0
12221,2419,2
12222,678,2
12223,162,0
12224,3261,1
12225,33,0
12226,1916,2
12227,38,0
12228,3517,0
12229,1163,3
12230,981,0
12231,3166,1
12232,3316,0
12233,3614,0
12234,976,1
12235,1450,3
12236,2361,0
12237,1372,2
12238,159,1
12239,1631,2
12240,887,1
12241,248,1
12242,3102,0
12243,3320,1
12244,1779,0
12245,3520,1
12246,3577,0
12247,277,4
12248,3374,2
12249,1579,3
12250,2502,3
12251,526,0
12252,199,2
12253,933,4
12254,3290,2
12255,2803,4
12256,3332,0
12257,3037,1
12258,170,3
12259,1546,1
12260,3237,0
12261,1707,0
12262,3649,3
12263,2170,0
12264,3153,1
12265,3333,0
12266,806,1
12267,3713,0
12268,526,4
12269,3396,0
12270,669,1
12271,3599,0
12272,2400,2
12273,1053,2
12274,2291,0
12275,2454,2
12276,1772,3
12277,3634,4
12278,934,1
12279,2726,1
12280,1046,1
12281,2585,0
12282,202,1
12283,22,1
12284,286,2
12285,3340,2
12286,3360,0
12287,490,2
12288,3587,2
12289,1527,1
12290,3587,1
12291,3581,1
12292,2667,1
12293,1132,0
12294,3443,0
12295,607,1
12296,2303,1
12297,3089,2
12298,3504,4
12299,3395,1
12300,1922,3
12301,3201,0
12302,2172,0
12303,1486,1
12304,1009,0
12305,1044,2
12306,1634,3
12307,761,1
12308,2584,2
12309,3141,1
12310,504,1
12311,1171,2
12312,1826,2
12313,3106,2
12314,947,0
12315,3719,1
12316,2164,2
12317,3601,1
12318,3662,0
12319,3346,3
12320,171,1
12321,2930,1
12322,1023,1
12323,730,0
12324,3616,3
12325,2928,2
12326,3172,2
12327,1043,2
12328,2145,0
12329,2031,1
12330,177,2
12331,3300,1
12332,2301,0
12333,3496,4
12334,535,1
12335,2373,0
12336,302,2
12337,822,1
12338,557,4
12339,1914,0
12340,3579,2
12341,3283,4
12342,1386,1
12343,496,0
12344,2546,4
12345,3557,2
12346,709,3
12347,3195,1
12348,1905,3
12349,3562,4
12350,2729,0
12351,3253,3
12352,3605,0
12353,799,2
12354,2853,0
12355,3300,2
12356,3191,0
12357,29,0
12358,2497,3
12359,1950,1
12360,2592,2
12361,2493,3
12362,75,0
12363,550,1
12364,89,1
12365,2641,0
12366,1149,1
12367,953,0
12368,3054,3
12369,1105,0
12370,263,1
12371,214,0
12372,15,1
12373,3554,4
12374,1425,1
12375,2341,2
12376,909,2
12377,3165,0
12378,931,2
12379,1850,3
12380,1591,3
12381,1839,1
12382,2838,0
12383,2464,1
12384,3344,2
12385,719,3
12386,3405,1
12387,3355,3
12388,3213,3
12389,520,1
12390,2189,1
12391,3442,1
12392,1713,3
12393,1081,2
12394,592,2
12395,757,2
12396,570,3
12397,1836,1
12398,2178,0
12399,1215,2
12400,3552,0
12401,3066,1
12402,1616,2
12403,125,0
12404,3115,0
12405,2764,2
12406,1627,3
12407,2140,1
12408,1872,1
12409,1060,0
12410,79,1
12411,3696,1
12412,3726,1
12413,79,4
12414,2672,1
12415,3231,0
12416,550,2
12417,779,0
12418,626,3
12419,93,2
12420,3291,2
12421,3672,1
12422,31,2
12423,251,0
12424,3643,1
12425,1562,0
12426,3649,1
12427,3397,1
12428,1355,0
12429,3629,0
12430,229,1
12431,3243,2
12432,1977,0
12433,3712,1
12434,241,2
12435,497,0
12436,66,2
12437,2568,0
12438,1770,3
12439,3517,3
12440,1762,4
12441,1279,3
12442,2793,4
12443,2078,2
12444,1177,1
12445,2586,3
12446,2295,4
12447,2405,2
12448,3609,3
12449,3548,0
12450,885,2
12451,1253,1
12452,3218,1
12453,949,3
12454,2426,1
12455,1310,2
12456,2717,2
12457,1681,1
12458,3300,2
12459,2587,2
12460,3,0
12461,3495,3
12462,3132,0
12463,3500,3
12464,2401,2
12465,532,2
12466,328,0
12467,2548,0
12468,755,1
12469,337,0
12470,2709,0
12471,1236,2
12472,3254,3
12473,1260,3
12474,3475,0
12475,2465,2
12476,2334,1
12477,3656,0
12478,1507,1
12479,2161,0
12480,2547,2
12481,2057,0
12482,337,3
12483,3684,1
12484,790,0
12485,1620,0
12486,3251,3
12487,1003,3
12488,2386,3
12489,3579,3
12490,3617,4
12491,619,0
12492,218,1
12493,3060,1
12494,1833,0
12495,2116,0
12496,1126,2
12497,3280,2
12498,2724,1
12499,43,1
12500,1899,3
12501,596,0
12502,3016,1
12503,2673,1
12504,1415,2
12505,454,0
12506,3233,0
12507,2313,3
12508,1062,1
12509,1998,3
12510,3071,0
12511,2707,1
12512,474,2
12513,1722,3
12514,999,1
12515,3624,2
12516,1884,4
12517,3303,0
12518,2428,0
12519,2,2
12520,2854,0
12521,3530,0
12522,3413,0
12523,2121,2
12524,2034,2
12525,3513,0
12526,2109,3
12527,2352,0
12528,1702,0
12529,907,1
12530,3506,0
12531,3671,1
12532,355,3
12533,583,0
12534,2407,2
12535,2354,2
12536,998,2
12537,3343,3
12538,1149,0
12539,1139,1
12540,979,2
12541,2229,0
12542,109,3
12543,2407,0
12544,3283,1
12545,2961,4
12546,457,1
12547,3550,3
12548,903,2
12549,1342,4
12550,1524,3
12551,2378,0
12552,2709,2
12553,2371,2
12554,332,1
12555,1701,0
12556,42,3
12557,3060,1
12558,1402,0
12559,3200,0
12560,3529,0
12561,3128,1
12562,92,2
12563,3123,1
12564,771,2
12565,1369,0
12566,3500,1
12567,3697,0
12568,1649,4
12569,1191,4
12570,969,0
12571,2721,2
12572,1990,2
12573,2459,1
12574,494,2
12575,3701,1
12576,3575,3
12577,3041,0
12578,2252,2
12579,1292,2
12580,3298,1
12581,92,0
12582,719,1
12583,2353,0
12584,2051,1
12585,3634,1
12586,1646,1
12587,2124,0
12588,3558,3
12589,3656,1
12590,3132,0
12591,3252,0
12592,2525,1
12593,1624,2
12594,3070,0
12595,3299,0
12596,2308,2
12597,1852,1
12598,3385,2
12599,1174,2
12600,3367,4
12601,662,1
12602,2332,4
12603,180,0
12604,140,2
12605,2396,2
12606,3637,1
12607,441,0
12608,3565,3
12609,967,0
12610,3619,3
12611,1972,2
12612,2815,1
12613,2194,1
12614,765,2
12615,677,0
12616,2600,0
12617,3029,2
12618,1445,0
12619,585,3
12620,2483,1
12621,3207,3
12622,2350,1
12623,3643,3
12624,1122,1
12625,964,0
12626,499,1
12627,2421,0
12628,834,3
12629,1127,3
12630,3057,2
12631,951,2
12632,1190,0
12633,2861,0
12634,3725,0
12635,3329,4
12636,1315,1
12637,1953,0
12638,62,2
12639,1789,0
12640,75,3
12641,3287,1
12642,1382,3
12643,1824,0
12644,1169,0
12645,2880,4
12646,1635,1
12647,77,2
12648,688,1
12649,3466,0
12650,1917,1
12651,882,0
12652,559,3
12653,3131,3
12654,2425,0
12655,1434,0
12656,2820,1
12657,2782,1
12658,1744,2
12659,113,4
12660,3238,2
12661,187,2
12662,2694,1
12663,0,4
12664,2531,1
12665,1786,0
12666,3490,0
12667,1187,1
12668,2164,0
12669,450,2
12670,597,1
12671,1894,2
12672,137,0
12673,3716,0
12674,3182,1
12675,1032,3
12676,901,0
12677,2079,1
12678,3054,1
12679,680,0
12680,2568,1
12681,225,3
12682,478,1
12683,2475,3
12684,2340,1
12685,3440,0
12686,3110,0
12687,390,0
12688,3602,2
12689,3262,0
12690,1756,2
12691,1799,4
12692,1050,3
12693,2751,2
12694,3102,1
12695,3398,2
12696,2918,4
12697,532,0
12698,3481,1
12699,39,0
12700,3215,1
12701,2675,0
12702,2265,2
12703,618,0
12704,1632,1
12705,2429,2
12706,785,4
12707,3221,0
12708,1007,1
12709,1260,0
12710,2815,3
12711,2146,3
12712,2801,2
12713,1171,3
12714,1132,1
12715,2172,3
12716,1050,2
12717,3651,4
12718,2110,1
12719,778,3
12720,1948,1
12721,3584,1
12722,2398,0
12723,2195,0
12724,3254,3
12725,2644,1
12726,1734,0
12727,3274,3
12728,569,0
12729,3338,0
12730,34,0
12731,3378,0
12732,2728,0
12733,2071,0
12734,3659,0
12735,3161,0
12736,1406,2
12737,1405,3
12738,1184,2
12739,437,2
12740,2207,3
12741,1053,1
12742,2982,1
12743,3386,0
12744,2710,1
12745,909,0
12746,3058,4
