id,nombre,precio,numero_cajas,tipo,tamaño,color,descripcion,dimensiones,material,carga,frecuencia,potencia,tension
2456,STOCKSUND,556000,2,living,,,,2x9x7,Organico,48,,,
2817,BEKANT,1060000,4,living,,,,9x2x9,Madera,14,,,
688,SVALNÄS,1472000,5,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2497,GRÖNLID,1156000,4,living,,,,6x5x3,Plastico,20,,,
2630,MALM,380000,2,living,,,,3x1x4,Madera,12,,,
3178,BEKANT,4240000,5,living,,,,6x7x10,Reciclado,6,,,
2003,VÄDDÖ,28320,4,living,,,,8x5x6,Organico,18,,,
815,SYVDE,476000,3,living,,,,2x8x6,Madera,42,,,
792,BROR,900000,2,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
338,BILLY,412800,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
984,KLACKBERG,28000,3,living,,,,2x9x8,Plastico,43,,,
539,JONAXEL,20000,4,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
3367,SINDVIK,100000,5,living,,,,5x2x7,Plastico,27,,,
1497,INGATORP / INGOLF,2180000,3,living,,,,2x6x2,Madera,41,,,
823,LIXHULT,280000,1,living,,,,9x8x5,Madera,4,,,
665,OXBERG,196000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
2013,SJÄLLAND,779200,1,living,,,,1x6x1,Organico,11,,,
1002,MÖLLARP,13600,4,living,,,,10x6x6,Plastico,35,,,
1421,LANDSKRONA,1116000,4,living,,,,1x5x9,Reciclado,23,,,
1234,MARIUS,20000,5,living,,,,2x3x3,Reciclado,45,,,
3724,Bombilla LED G9 3W,2990,20,iluminacion,,Blanco cálido,Bajo consumo,,,,50,3,220
582,HACKÅS,25600,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
341,FJÄLLBO,396000,5,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
3068,YPPERLIG / NILSOVE,2060000,2,living,,,,5x2x8,Plastico,23,,,
1662,IDÅSEN,552000,1,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
735,STOCKVIKEN,168000,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
271,KALLAX,24000,3,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
760,IVAR,342400,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2405,KOARP,224000,3,living,,,,3x5x10,Reciclado,24,,,
365,IVAR,220000,5,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
332,BILLY,276000,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2620,NORSBORG,848000,5,living,,,,8x8x10,Organico,21,,,
386,IVAR,248000,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
1104,STENSELE,440000,3,living,,,,10x5x1,Madera,41,,,
3339,LIATORP,2908000,3,living,,,,8x6x5,Plastico,5,,,
678,BILLY / BOTTNA,252000,3,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
3085,SLÄHULT/DALSHULT / LEIFARNE,1580000,5,living,,,,10x4x2,Madera,29,,,
1905,STUVA / FRITIDS,796000,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1557,RÅSKOG,140000,3,living,,,,5x1x7,Madera,19,,,
3048,BEKANT,2116000,5,living,,,,1x10x6,Reciclado,1,,,
1640,MALM,92000,3,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
158,DELAKTIG,1120000,5,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2710,HEMNES,180000,2,living,,,,1x10x5,Madera,38,,,
2130,KUNGSÖ,88000,1,living,,,,10x2x2,Plastico,38,,,
2054,KROKHOLMEN,140000,3,living,,,,6x5x10,Madera,13,,,
3643,PAX,3372000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1990,ASKHOLMEN,204000,5,living,,,,7x3x10,Madera,21,,,
459,IVAR,296800,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1639,BJÖRKSNÄS,1036000,3,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
946,BEKANT,1084000,5,living,,,,3x7x7,Madera,17,,,
2169,ELVARLI,1901600,1,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2555,LIDHULT,3126400,1,living,,,,7x3x3,Reciclado,17,,,
1547,SLÄHULT/DALSHULT / LEIFARNE,1580000,2,living,,,,1x6x5,Organico,25,,,
1041,SKÄRHAMN,31200,5,living,,,,6x8x2,Madera,45,,,
2408,GRÖNLID,160000,1,living,,,,4x5x10,Madera,27,,,
3585,ELVARLI,2124800,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
447,KALLAX,60000,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1903,LANGUR,320000,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1790,LANGUR,276000,3,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
445,HYLLIS,20000,1,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
2367,LYCKSELE LÖVÅS,996000,4,living,,,,6x9x8,Plastico,26,,,
948,MÖLLARP,9600,5,living,,,,9x2x10,Organico,34,,,
2933,KLIMPEN,1052000,5,living,,,,8x3x3,Madera,12,,,
2247,BOSNÄS,76000,4,living,,,,1x8x2,Organico,48,,,
1099,STENSELE,360000,5,living,,,,8x10x6,Organico,26,,,
3279,LIATORP,596000,2,living,,,,1x1x2,Organico,25,,,
150,MARKERAD,213600,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
2091,UTTER,20000,2,living,,,,10x2x7,Reciclado,31,,,
1944,TROFAST,12000,1,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3023,LINNMON / ALEX,336000,1,living,,,,2x3x6,Plastico,38,,,
1037,ORRNÄS,23200,3,living,,,,9x1x9,Reciclado,14,,,
241,VIMLE,3412000,3,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1485,SVENBERTIL,220000,5,living,,,,2x6x8,Madera,49,,,
1296,LÅNGFJÄLL,596000,3,living,,,,7x7x2,Reciclado,30,,,
1788,TROFAST,12000,4,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
1205,LERHAMN,471200,3,living,,,,8x9x2,Plastico,4,,,
2995,BEKANT,675200,2,living,,,,3x9x2,Organico,15,,,
3242,HORNAVAN,156000,1,living,,,,9x7x1,Madera,25,,,
400,IVAR,268000,4,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
3338,BESTÅ,20000,4,living,,,,2x2x8,Plastico,47,,,
3092,BEKANT,436000,4,living,,,,2x2x4,Reciclado,9,,,
2882,IDÅSEN,2396000,3,living,,,,4x1x5,Plastico,38,,,
124,SUNDVIK,679200,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2517,KIVIK,5120000,2,living,,,,1x5x5,Madera,3,,,
2415,DELAKTIG,60000,4,living,,,,5x9x7,Reciclado,47,,,
1175,ÖRFJÄLL,156000,4,living,,,,1x6x10,Reciclado,21,,,
2943,LINNMON,156000,1,living,,,,5x4x1,Reciclado,50,,,
245,SUFFLETT,68000,3,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2141,SOLLERÖN,567200,4,living,,,,2x8x9,Madera,15,,,
2883,EKEDALEN / HENRIKSDAL,2212000,2,living,,,,10x6x1,Madera,27,,,
548,BESTÅ,3408000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1572,MÖCKELBY / NORRARYD,3244000,5,living,,,,4x4x1,Madera,24,,,
3123,MÖRBYLÅNGA / VOLFGANG,3036000,3,living,,,,10x4x8,Organico,26,,,
2321,KUNGSHAMN,36000,5,living,,,,8x2x3,Reciclado,6,,,
2482,VIMLE,620000,1,living,,,,1x5x4,Madera,19,,,
2420,VIMLE,120000,3,living,,,,5x6x10,Organico,23,,,
3021,LINNMON / GODVIN,352000,4,living,,,,4x9x5,Organico,36,,,
446,KOLBJÖRN,456000,3,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3416,PLATSA,1519600,5,living,,,,1x1x10,Madera,20,,,
3241,RÅSKOG,151200,5,living,,,,1x1x4,Organico,39,,,
785,BILLY,560000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
145,SVÄRTA,716000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
3144,LINNMON / ALEX,400000,3,living,,,,10x8x9,Madera,16,,,
3014,NORDVIKEN,1596000,3,living,,,,1x9x5,Reciclado,13,,,
2219,GRÖNLID,3668000,4,living,,,,6x5x7,Plastico,14,,,
1212,FÖRSIKTIG,12000,5,living,,,,5x5x1,Reciclado,21,,,
1051,LIXHULT,928000,5,living,,,,9x4x7,Organico,34,,,
1067,GALANT,1816000,2,living,,,,3x9x3,Plastico,38,,,
2100,HAVSTEN,3140000,1,living,,,,9x4x4,Madera,46,,,
504,IVAR,924000,4,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
2838,IKEA PS 2017,277200,3,living,,,,5x2x4,Madera,29,,,
1419,MÖRBYLÅNGA / VOLFGANG,3796000,2,living,,,,1x3x7,Plastico,30,,,
2987,NORRÅKER,476000,2,living,,,,2x8x1,Organico,39,,,
1536,MÄSTERBY,116000,1,living,,,,4x8x9,Plastico,8,,,
122,ASKEBY,796000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2094,BUNSÖ,55200,1,living,,,,6x9x3,Organico,15,,,
3175,STENSELE / RÖNNINGE,912000,4,living,,,,3x10x4,Madera,26,,,
3113,BEKANT,596000,2,living,,,,2x4x6,Organico,21,,,
107,VITVAL,236000,2,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
185,BRENNÅSEN,24000,3,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
2095,SJÄLLAND,220800,5,living,,,,6x9x1,Reciclado,40,,,
3283,HEMNES,796000,5,living,,,,2x10x8,Reciclado,28,,,
157,VALLENTUNA,928000,4,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
549,ALGOT,241600,2,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
3343,BRIMNES,1012000,4,living,,,,1x2x9,Plastico,5,,,
2576,LIDHULT,2512000,5,living,,,,8x2x6,Organico,35,,,
1680,NORDLI,736000,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
804,BESTÅ,1480000,1,living,,,,4x7x9,Organico,26,,,
2705,ROTHULT,76000,2,living,,,,7x9x4,Plastico,8,,,
50,PLATSA,1688800,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3420,BESTÅ,12000,2,living,,,,1x7x9,Organico,42,,,
273,BILLY,148000,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
2328,LANDSKRONA,4876000,4,living,,,,8x7x1,Madera,11,,,
418,BESTÅ,336000,5,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
1137,SKÅLBERG / SPORREN,152000,3,living,,,,4x3x8,Reciclado,4,,,
1186,EKTORP,540000,5,living,,,,3x9x3,Organico,36,,,
1840,TROFAST,160000,1,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2532,NORSBORG,368000,4,living,,,,2x4x6,Organico,26,,,
411,BILLY / OXBERG,1836000,5,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
901,REGISSÖR,1084800,5,living,,,,1x7x1,Madera,43,,,
2888,MAMMUT,119200,3,living,,,,6x10x8,Reciclado,46,,,
935,NOTVIKEN,48000,3,living,,,,9x7x9,Madera,44,,,
2745,NYBODA,140000,1,living,,,,4x4x2,Reciclado,39,,,
2807,LINNMON / GODVIN,120800,2,living,,,,9x2x3,Plastico,43,,,
3494,PAX,1996000,3,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
3514,KLEPPSTAD,36000,2,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
435,JONAXEL,16000,2,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
347,BILLY,296000,1,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
3599,PAX / TYSSEDAL,5444000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
3130,BEKANT,4902400,3,living,,,,7x9x3,Reciclado,6,,,
1634,ASKVOLL,140000,4,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
3648,PAX,3008000,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
3714,Foco LED PAR56,49990,3,iluminacion,,Blanco cálido,Fragil,,,,60,35,12
3315,PLATSA,285600,1,living,,,,4x5x2,Organico,28,,,
467,IVAR,1820000,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
263,LACK,159200,3,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2481,DELAKTIG,1700000,1,living,,,,2x10x7,Reciclado,36,,,
3682,PAX,2004000,4,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
3290,BRUSALI,276000,5,living,,,,2x6x10,Reciclado,15,,,
2378,LIDHULT,560000,4,living,,,,2x1x6,Reciclado,19,,,
1281,SAKARIAS,140000,4,living,,,,1x7x2,Reciclado,5,,,
1792,BUSUNGE,516000,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2503,HAVSTEN,2496000,4,living,,,,5x5x3,Organico,27,,,
3157,TOMMARYD,476000,5,living,,,,8x4x10,Plastico,19,,,
1270,MELLTORP / NILSOVE,711200,5,living,,,,2x1x6,Madera,29,,,
2815,SUMMERA,36000,5,living,,,,10x5x1,Plastico,10,,,
1008,NOTVIKEN,80000,1,living,,,,4x6x6,Madera,27,,,
1431,KIVIK,1040000,4,living,,,,3x8x5,Plastico,21,,,
1603,BRYGGJA,1036000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
1097,NORRÅKER,476800,3,living,,,,7x1x9,Organico,9,,,
3062,BEKANT,1080000,2,living,,,,1x7x1,Madera,19,,,
2567,GRÖNLID,532000,5,living,,,,8x5x3,Reciclado,11,,,
1848,TROFAST,12000,2,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
85,SLÄKT,300000,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
328,BRIMNES,356000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
496,BILLY,64000,5,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
670,BILLSBRO,36000,2,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
3641,PAX / GRIMO/VIKEDAL,3148000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1336,MELLTORP / TEODORES,463200,3,living,,,,2x9x9,Organico,14,,,
725,HAVSTA,436000,1,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
1117,YNGVAR,316000,3,living,,,,1x6x8,Plastico,3,,,
955,BILLSBRO,44000,3,living,,,,6x6x1,Reciclado,25,,,
453,ALGOT,7200,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
2522,LIDHULT,1756000,1,living,,,,10x3x9,Madera,11,,,
3104,NORDVIKEN / LEIFARNE,1820000,5,living,,,,5x9x2,Madera,45,,,
1596,NORDVIKEN / RÖNNINGE,2300000,4,living,,,,7x8x7,Organico,11,,,
1797,STUVA / FRITIDS,664000,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1373,RÅSKOG,67200,1,living,,,,3x10x9,Reciclado,27,,,
1304,VALLENTUNA,1558400,1,living,,,,5x6x1,Organico,37,,,
49,SMÅGÖRA,476000,3,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2073,ÄPPLARÖ,876000,3,living,,,,2x6x6,Reciclado,38,,,
146,VALLENTUNA,6236800,2,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2646,TÄRENDÖ,100000,2,living,,,,9x4x10,Organico,46,,,
381,BESTÅ,1456000,1,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
2468,GRÖNLID,880000,2,living,,,,4x8x5,Madera,24,,,
321,BRUSALI,189600,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
236,LYCKSELE LÖVÅS,1076000,3,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1031,HÄLLAN,1400000,4,living,,,,3x4x6,Madera,36,,,
1667,ALEX,436000,4,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2762,ALEX,276000,1,living,,,,6x2x6,Organico,31,,,
3639,PAX,3360000,4,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
1583,MÖRBYLÅNGA / VOLFGANG,3036000,5,living,,,,5x8x6,Madera,33,,,
889,HAVSTA,1520000,2,living,,,,7x2x9,Reciclado,28,,,
3449,ORRNÄS,13600,5,living,,,,9x1x2,Madera,33,,,
1164,NORRÅKER,236000,5,living,,,,4x3x9,Plastico,37,,,
1693,NORDLI,1488000,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
3088,NORRÅKER / NORRÅKER,1012800,2,living,,,,7x1x9,Madera,46,,,
3492,PAX,700000,1,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
770,BILLSBRO,28000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
3360,BESTÅ,20000,4,living,,,,4x6x4,Organico,18,,,
2723,NORBERG,180000,3,living,,,,3x10x1,Madera,2,,,
2878,KLIMPEN,276000,1,living,,,,8x4x9,Organico,44,,,
1160,TEODORES,76000,2,living,,,,6x8x4,Plastico,9,,,
1134,NILSOVE,316000,3,living,,,,7x10x2,Plastico,42,,,
3686,PAX / HOKKSUND,3188000,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1252,MELLTORP / TEODORES,231200,4,living,,,,5x9x6,Plastico,50,,,
1251,LÅNGFJÄLL,636000,1,living,,,,5x10x8,Reciclado,15,,,
3097,SLÄHULT,336000,4,living,,,,8x8x3,Plastico,37,,,
34,HENRIKSDAL,32000,1,living,,,,8x6x9,Organico,1,,,
666,IVAR,580800,3,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
710,MOSSARYD,23200,1,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
2152,SALTHOLMEN,100000,4,living,,,,5x10x6,Madera,49,,,
1276,SUNNEA,17600,4,living,,,,5x2x6,Reciclado,1,,,
1637,ROTHULT,76000,3,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2590,GRÖNLID,416000,3,living,,,,10x8x10,Madera,43,,,
2440,FÄRLÖV,444800,4,living,,,,2x3x6,Reciclado,23,,,
3083,LINNMON / LERBERG,264000,4,living,,,,3x9x5,Reciclado,42,,,
3462,PLATSA,1007200,4,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2216,HAMMARN,319200,4,living,,,,6x7x10,Reciclado,11,,,
624,BROR,72000,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1004,BAGGANÄS,21600,1,living,,,,9x6x9,Organico,32,,,
1649,NORDLI,1040000,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
3100,VÄSTANBY,576000,3,living,,,,2x5x8,Organico,39,,,
175,SVÄRTA,700000,1,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
1048,GLASSVIK,156000,1,living,,,,6x3x9,Plastico,50,,,
2410,LIDHULT,396000,2,living,,,,5x1x9,Plastico,32,,,
763,UPPLEVA,116000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1808,TROFAST,4000,1,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1678,NORDLI,736000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2407,NORSBORG,816000,3,living,,,,9x2x3,Madera,1,,,
3238,LANEBERG / SVENBERTIL,1180000,5,living,,,,6x3x6,Reciclado,3,,,
2544,LIDHULT,5036000,5,living,,,,1x6x8,Reciclado,26,,,
1622,LOTE,92000,4,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
950,BESTÅ,120000,2,living,,,,5x3x10,Plastico,39,,,
165,FLEKKE,1196000,2,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
3011,BEKANT,1680000,2,living,,,,2x5x6,Reciclado,12,,,
1616,BRIMNES,260000,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1563,VEDBO / VEDBO,4692000,4,living,,,,1x10x3,Plastico,29,,,
3191,BEKANT,880000,1,living,,,,6x2x8,Reciclado,9,,,
2927,MÖRBYLÅNGA / BALTSAR,4852000,2,living,,,,2x9x10,Plastico,7,,,
954,LIXHULT,311200,1,living,,,,3x7x1,Plastico,40,,,
2123,SJÄLLAND,2093120,2,living,,,,3x5x6,Organico,32,,,
1962,ÄPPLARÖ,2060800,4,living,,,,3x10x7,Organico,31,,,
1070,BILLSBRO,12000,5,living,,,,3x7x2,Madera,13,,,
3677,ELVARLI,2313600,5,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
796,TIMMERVIKEN,80000,5,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
415,IVAR,188000,2,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
366,EKET,188000,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
718,SVALNÄS,248000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
2063,BRUSEN,828800,3,living,,,,5x8x8,Madera,15,,,
756,SKÄRHAMN,23200,5,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2030,SOLLERÖN,2996800,3,living,,,,4x8x9,Reciclado,35,,,
3404,VASSVIKEN,60000,2,living,,,,1x2x4,Reciclado,36,,,
1386,KOLON,120000,3,living,,,,6x2x9,Plastico,1,,,
489,BROR,68000,4,dormitorio,Grande,Verde,Sin descripcion,,,,,,
233,VITVAL,796000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2748,PÅHL,80000,3,living,,,,3x6x9,Organico,8,,,
2478,GRÖNLID,436000,2,living,,,,5x10x2,Reciclado,28,,,
2566,VIMLE,720000,5,living,,,,5x3x9,Reciclado,35,,,
133,VALLENTUNA,1478400,1,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
564,HEMNES,1876800,1,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2411,GRÖNLID,3892000,3,living,,,,5x10x7,Plastico,26,,,
1978,ASKHOLMEN,616800,3,living,,,,1x7x6,Plastico,37,,,
733,TIMMERVIKEN,48000,3,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2430,VIMLE,396000,2,living,,,,9x2x9,Plastico,9,,,
878,BILLY / MORLIDEN,332000,2,living,,,,7x7x9,Organico,19,,,
2158,HAVSTEN,316000,5,living,,,,1x8x10,Reciclado,44,,,
590,KALLAX,556000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1154,MARKUS,636000,3,living,,,,3x1x4,Reciclado,32,,,
3025,BEKANT,436000,5,living,,,,7x4x7,Plastico,14,,,
3588,PAX,2448000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
342,KOLBJÖRN,556000,1,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
308,BILLY / OXBERG,460000,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3042,IKEA PS 2012 / TEODORES,868000,1,living,,,,6x10x7,Plastico,23,,,
3170,LANEBERG / KARLJAN,956000,1,living,,,,3x2x9,Plastico,20,,,
3557,PAX,3416000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
1921,TROFAST,8000,4,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
925,LAPPVIKEN,36000,3,living,,,,3x7x5,Reciclado,2,,,
1644,MICKE,196000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
2859,MAMMUT,103200,3,living,,,,1x1x4,Organico,33,,,
1416,SVENBERTIL,80000,5,living,,,,5x1x5,Plastico,38,,,
653,BILLSBRO,20000,2,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1353,MÖCKELBY / FANBYN,3316000,4,living,,,,10x7x5,Plastico,15,,,
2068,KUDDARNA,31200,5,living,,,,1x3x6,Plastico,21,,,
2923,LINNMON / ADILS,116000,4,living,,,,3x9x10,Plastico,45,,,
1324,LÅNGFJÄLL,80000,1,living,,,,6x1x7,Organico,32,,,
1224,MARKERAD,261600,4,living,,,,1x6x4,Reciclado,29,,,
1208,BALTSAR,476000,4,living,,,,8x9x10,Reciclado,28,,,
1900,TROFAST,4000,4,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
513,BILLY / OXBERG,400000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
3101,BEKANT,436000,2,living,,,,3x2x10,Madera,37,,,
3614,PAX,2356000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
1265,POÄNG,340000,1,living,,,,10x3x3,Plastico,27,,,
775,IVAR,608000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
3264,STENSTORP,636000,5,living,,,,2x2x9,Reciclado,44,,,
1410,JÄRVFJÄLLET,120000,4,living,,,,4x3x5,Plastico,11,,,
937,ENERYDA,28000,3,living,,,,10x9x8,Madera,6,,,
10,FRANKLIN,119200,3,living,,,,4x9x2,Madera,15,,,
2179,KALLAX,400000,4,living,,,,8x3x10,Reciclado,19,,,
1845,URBAN,180000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
352,KALLAX,396000,5,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
1193,ANTILOP,12800,2,living,,,,4x2x1,Reciclado,28,,,
2494,VIMLE,40000,5,living,,,,3x1x4,Plastico,27,,,
1972,ÄPPLARÖ,415200,3,living,,,,8x3x2,Organico,8,,,
730,ALGOT,16000,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
2718,ISBERGET,8000,5,living,,,,1x4x4,Plastico,16,,,
2979,LISABO,316000,4,living,,,,10x5x2,Organico,17,,,
2746,LINNMON / ADILS,132000,1,living,,,,7x1x6,Madera,2,,,
1984,ÄPPLARÖ,540000,4,living,,,,5x1x8,Organico,6,,,
2808,RYDEBÄCK,396000,2,living,,,,10x9x3,Plastico,14,,,
2525,VALLENTUNA,192000,2,living,,,,5x9x8,Plastico,10,,,
3444,BILLSBRO,44000,3,living,,,,2x5x7,Madera,24,,,
585,BESTÅ,180000,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
3354,BESTÅ,20000,3,living,,,,5x4x8,Reciclado,4,,,
2680,ALEX,160000,3,living,,,,7x10x10,Organico,50,,,
1869,ANTILOP,68000,1,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
98,HEMNES,556000,3,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
3524,PAX,1620000,2,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
154,PLATSA,2324000,5,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1257,LERHAMN,116000,5,living,,,,1x5x1,Madera,31,,,
235,FLOTTEBO,1340800,1,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
1652,VISTHUS,417200,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
2662,LIATORP,516000,5,living,,,,8x6x5,Reciclado,1,,,
2536,VIMLE,576000,4,living,,,,3x5x5,Madera,3,,,
1359,JUSTINA,15200,2,living,,,,6x6x2,Organico,10,,,
