id,id_producto,peso,descripcion
1,3131,9.8,Sin descripcion
0,130,1.1,Sin descripcion
0,306,4.2,Sin descripcion
1,1937,10.6,Sin descripcion
2,3658,10.8,Fragil
1,3691,2.7,Sin descripcion
0,1202,6.5,Fragil
1,32,7.0,Fragil
0,3515,1.3,Fragil
1,1375,8.1,Sin descripcion
1,3027,10.0,Fragil
3,1514,5.3,Sin descripcion
0,1767,7.1,Fragil
1,2021,7.3,Fragil
3,1670,10.9,Fragil
4,3080,5.5,Fragil
3,3030,2.8,Fragil
0,719,3.8,Fragil
2,84,4.8,Sin descripcion
1,671,1.9,Sin descripcion
0,3305,10.1,Fragil
1,1302,4.5,Sin descripcion
2,2022,2.1,Sin descripcion
3,967,8.5,Sin descripcion
2,685,7.0,Sin descripcion
2,3425,1.0,Fragil
2,79,5.1,Fragil
1,22,5.0,Sin descripcion
0,3026,3.1,Fragil
0,3361,8.1,Sin descripcion
1,2441,9.9,Fragil
1,206,7.2,Sin descripcion
1,1106,4.2,Fragil
3,92,7.9,Fragil
2,1911,10.4,Fragil
0,1053,5.4,Fragil
1,1214,1.8,Fragil
2,842,7.2,Sin descripcion
4,3647,3.0,Sin descripcion
1,620,1.6,Fragil
0,1470,10.5,Fragil
0,3158,8.7,Sin descripcion
1,506,8.3,Sin descripcion
0,263,6.9,Sin descripcion
1,403,5.3,Fragil
2,1813,8.8,Sin descripcion
2,2575,7.4,Fragil
0,1685,7.6,Sin descripcion
0,3482,10.9,Sin descripcion
0,3640,5.0,Fragil
4,1916,4.2,Sin descripcion
1,3575,2.4,Fragil
4,140,9.3,Fragil
0,2857,1.1,Fragil
1,1059,5.4,Fragil
0,1318,9.2,Fragil
1,3140,5.8,Sin descripcion
0,3125,2.0,Sin descripcion
3,198,1.9,Sin descripcion
1,3250,1.7,Fragil
4,953,9.4,Fragil
2,239,9.0,Sin descripcion
3,42,7.6,Sin descripcion
1,2250,9.9,Sin descripcion
0,480,2.0,Fragil
0,3203,5.6,Sin descripcion
1,1656,2.2,Fragil
0,2943,7.0,Sin descripcion
2,3458,6.2,Sin descripcion
1,1412,2.5,Fragil
0,428,10.9,Fragil
0,1943,5.7,Sin descripcion
3,970,6.5,Sin descripcion
0,2808,2.2,Sin descripcion
2,2243,8.3,Fragil
0,3183,8.1,Fragil
4,283,2.6,Fragil
0,1370,9.7,Sin descripcion
1,477,6.0,Fragil
3,2923,9.5,Fragil
3,599,5.0,Sin descripcion
2,3124,1.7,Sin descripcion
0,3555,5.3,Fragil
1,2858,3.6,Sin descripcion
2,3290,5.7,Sin descripcion
1,1802,3.8,Sin descripcion
4,2321,6.7,Sin descripcion
4,2289,7.7,Fragil
0,2679,10.1,Sin descripcion
2,3134,1.2,Fragil
3,2001,1.2,Fragil
1,1622,5.5,Fragil
0,1546,2.3,Fragil
1,1495,2.8,Fragil
0,2447,9.1,Fragil
0,399,7.1,Fragil
0,1337,10.5,Sin descripcion
0,3016,7.4,Sin descripcion
4,522,7.8,Sin descripcion
2,890,6.3,Sin descripcion
2,3575,3.7,Fragil
2,2955,6.0,Sin descripcion
1,560,4.0,Fragil
4,1109,9.7,Fragil
0,3355,5.3,Sin descripcion
1,746,1.2,Sin descripcion
0,3534,3.1,Sin descripcion
2,3395,3.7,Fragil
2,3239,2.9,Sin descripcion
2,3551,6.2,Fragil
2,1358,3.7,Fragil
1,31,5.9,Sin descripcion
0,1457,2.3,Fragil
0,611,2.3,Sin descripcion
1,370,10.9,Sin descripcion
0,3635,6.9,Fragil
0,3522,4.5,Sin descripcion
2,2506,1.0,Fragil
2,1181,9.3,Sin descripcion
4,1261,8.3,Sin descripcion
3,3678,4.7,Fragil
0,949,2.7,Sin descripcion
2,2954,1.3,Fragil
1,2848,6.7,Sin descripcion
0,1050,8.7,Sin descripcion
1,3608,8.1,Sin descripcion
1,359,9.1,Fragil
2,3663,4.0,Fragil
1,16,6.0,Fragil
0,902,1.0,Fragil
4,3061,10.1,Fragil
2,2716,1.9,Sin descripcion
3,3679,2.5,Fragil
1,3016,9.9,Fragil
0,512,5.7,Fragil
4,2158,8.7,Fragil
1,600,8.9,Sin descripcion
4,1959,8.7,Fragil
0,1614,5.1,Fragil
1,1670,4.2,Sin descripcion
1,283,9.1,Fragil
3,3563,4.1,Sin descripcion
0,2080,3.6,Sin descripcion
0,2030,4.0,Sin descripcion
1,3184,8.9,Sin descripcion
0,3514,4.2,Fragil
0,464,9.2,Fragil
0,982,5.8,Sin descripcion
3,3261,10.8,Fragil
0,3469,9.8,Sin descripcion
0,861,9.6,Fragil
3,614,8.6,Sin descripcion
1,2826,7.0,Sin descripcion
1,1209,10.6,Sin descripcion
1,2966,2.1,Sin descripcion
1,1958,2.4,Sin descripcion
0,3342,10.4,Fragil
3,2858,3.6,Sin descripcion
0,2701,4.7,Fragil
4,2911,6.1,Sin descripcion
1,2259,9.9,Sin descripcion
2,1468,3.7,Fragil
0,211,3.9,Fragil
1,1431,4.8,Sin descripcion
0,1742,3.1,Fragil
3,583,6.8,Sin descripcion
4,3679,3.1,Sin descripcion
3,320,2.1,Fragil
0,3105,1.0,Fragil
1,590,4.6,Sin descripcion
0,3467,6.3,Fragil
2,756,3.2,Sin descripcion
4,745,8.4,Sin descripcion
1,3391,5.8,Fragil
0,3355,5.3,Sin descripcion
4,3557,8.4,Sin descripcion
2,273,6.2,Sin descripcion
0,1506,1.8,Sin descripcion
2,693,2.5,Sin descripcion
2,2372,7.6,Fragil
3,3079,10.6,Sin descripcion
1,2534,6.9,Sin descripcion
3,3687,4.2,Sin descripcion
0,3718,6.3,Fragil
1,1896,10.4,Sin descripcion
2,1582,4.8,Fragil
2,3244,1.2,Sin descripcion
3,3481,6.7,Sin descripcion
2,3084,4.5,Fragil
0,2618,6.7,Fragil
0,1157,9.8,Sin descripcion
2,2680,9.4,Fragil
1,1741,9.3,Fragil
3,1786,2.9,Fragil
2,1853,5.7,Fragil
0,556,7.1,Fragil
3,1809,3.9,Sin descripcion
1,1210,1.4,Fragil
0,2590,3.5,Fragil
1,2166,3.8,Sin descripcion
1,1524,3.7,Fragil
0,588,10.4,Fragil
1,2298,5.6,Sin descripcion
2,30,7.3,Sin descripcion
0,640,2.2,Sin descripcion
1,1140,8.9,Sin descripcion
0,36,1.1,Fragil
0,3658,2.5,Sin descripcion
4,3235,7.7,Sin descripcion
2,321,10.8,Fragil
0,1081,6.9,Sin descripcion
3,1580,4.2,Fragil
0,1045,8.3,Sin descripcion
1,482,3.9,Fragil
0,3687,7.6,Fragil
0,325,8.0,Fragil
1,2091,6.5,Fragil
3,685,9.2,Fragil
1,2944,1.7,Fragil
0,2833,7.9,Fragil
1,2277,2.7,Fragil
0,1656,8.7,Sin descripcion
1,1905,3.8,Sin descripcion
0,2929,9.8,Sin descripcion
3,61,2.0,Fragil
1,3422,3.8,Fragil
3,977,8.3,Fragil
1,2700,6.8,Sin descripcion
0,3696,2.2,Sin descripcion
0,650,7.6,Fragil
0,1290,3.1,Sin descripcion
0,2127,4.3,Sin descripcion
4,2544,1.5,Sin descripcion
3,2219,3.1,Sin descripcion
1,3110,7.6,Sin descripcion
2,3329,4.1,Sin descripcion
0,907,4.8,Fragil
3,3311,2.1,Sin descripcion
0,2864,8.4,Sin descripcion
3,1906,7.7,Fragil
0,995,4.1,Fragil
0,3571,2.4,Fragil
1,3562,5.6,Sin descripcion
1,950,7.5,Fragil
0,71,4.3,Fragil
0,32,8.7,Sin descripcion
2,3533,2.8,Fragil
2,2416,9.2,Fragil
2,1814,6.4,Fragil
0,199,8.3,Sin descripcion
0,191,10.9,Fragil
0,8,2.5,Sin descripcion
0,3150,8.8,Sin descripcion
3,569,1.1,Fragil
0,1316,10.4,Fragil
0,3019,1.9,Fragil
1,3719,2.8,Sin descripcion
3,3535,10.8,Sin descripcion
0,1622,7.5,Sin descripcion
1,3650,1.0,Fragil
0,713,10.3,Sin descripcion
2,1666,9.8,Sin descripcion
1,1884,5.9,Fragil
3,2730,7.1,Fragil
3,3040,5.8,Fragil
0,3409,9.8,Sin descripcion
1,2599,3.6,Sin descripcion
0,1900,2.7,Sin descripcion
2,148,9.0,Fragil
0,2284,1.5,Sin descripcion
1,889,2.2,Fragil
1,3224,8.7,Sin descripcion
1,2383,1.1,Sin descripcion
3,1403,5.0,Fragil
0,1110,2.9,Fragil
0,156,9.3,Fragil
2,1041,4.3,Sin descripcion
4,3599,7.4,Fragil
1,1117,7.3,Fragil
4,2368,6.1,Fragil
2,3523,7.9,Sin descripcion
0,3105,1.0,Fragil
0,3356,5.3,Fragil
1,1033,7.6,Fragil
3,3618,1.8,Sin descripcion
2,2616,7.4,Fragil
1,310,10.9,Fragil
0,12,7.6,Fragil
2,1555,4.1,Sin descripcion
0,1245,1.3,Fragil
2,530,9.5,Fragil
1,3309,8.6,Sin descripcion
2,2594,6.2,Sin descripcion
0,2670,4.4,Sin descripcion
1,2325,2.1,Sin descripcion
2,383,3.8,Sin descripcion
1,2201,5.4,Sin descripcion
3,3316,3.0,Sin descripcion
3,1901,1.7,Sin descripcion
1,2621,6.3,Fragil
0,468,3.5,Sin descripcion
0,3641,4.5,Sin descripcion
1,3282,3.7,Sin descripcion
0,3402,8.1,Fragil
0,105,10.3,Fragil
4,1383,9.9,Fragil
1,2862,9.7,Sin descripcion
1,1026,4.7,Fragil
4,2007,7.7,Fragil
0,2543,6.9,Sin descripcion
0,2842,5.7,Sin descripcion
2,1213,5.5,Fragil
1,3670,9.8,Sin descripcion
1,2565,8.4,Sin descripcion
2,2406,8.1,Sin descripcion
2,3095,8.4,Fragil
0,1292,4.3,Sin descripcion
0,1159,10.9,Fragil
0,663,4.3,Sin descripcion
2,983,6.0,Fragil
0,2793,4.9,Fragil
2,3387,10.1,Sin descripcion
0,643,3.9,Sin descripcion
2,599,8.9,Fragil
0,1135,10.1,Sin descripcion
2,1255,4.5,Sin descripcion
1,2753,8.5,Fragil
1,2764,4.5,Fragil
4,2567,10.4,Fragil
3,1234,7.2,Fragil
2,1975,6.8,Sin descripcion
2,715,9.5,Sin descripcion
0,3206,7.0,Fragil
0,339,5.0,Sin descripcion
0,1607,2.9,Sin descripcion
0,3638,9.9,Fragil
0,3020,5.8,Sin descripcion
0,2923,2.2,Fragil
0,658,10.3,Fragil
0,3096,3.7,Sin descripcion
1,1530,2.6,Fragil
1,2124,6.3,Sin descripcion
1,1506,5.4,Sin descripcion
3,775,1.0,Fragil
1,3366,4.2,Sin descripcion
2,2232,7.3,Sin descripcion
1,3276,1.0,Fragil
0,707,5.3,Sin descripcion
1,383,10.5,Sin descripcion
3,24,2.4,Sin descripcion
1,1972,8.1,Fragil
2,2487,10.6,Fragil
0,398,3.3,Sin descripcion
3,3623,5.5,Sin descripcion
0,178,7.0,Fragil
0,1069,1.6,Fragil
0,1771,9.0,Fragil
1,2352,9.1,Sin descripcion
0,23,7.8,Fragil
0,2324,7.8,Sin descripcion
1,576,4.0,Sin descripcion
0,525,5.4,Sin descripcion
3,1164,5.7,Sin descripcion
0,1429,8.9,Fragil
1,2477,8.0,Sin descripcion
3,1091,3.7,Fragil
0,3173,1.7,Sin descripcion
1,2881,1.9,Fragil
0,3125,2.0,Sin descripcion
3,1051,8.2,Fragil
1,1586,9.5,Sin descripcion
0,78,4.5,Fragil
3,3050,6.3,Sin descripcion
2,3504,4.7,Sin descripcion
1,3243,9.2,Fragil
1,3461,1.8,Fragil
4,1057,2.3,Fragil
0,2748,3.9,Fragil
1,1166,6.8,Fragil
0,1310,5.3,Sin descripcion
2,1799,9.0,Sin descripcion
4,2490,1.0,Sin descripcion
2,2625,9.4,Fragil
0,363,4.7,Fragil
1,26,7.3,Sin descripcion
3,390,1.1,Sin descripcion
0,386,3.6,Fragil
2,2866,2.2,Fragil
3,2962,10.6,Fragil
2,1567,9.1,Sin descripcion
0,2537,1.3,Fragil
1,2786,10.3,Fragil
3,121,8.4,Fragil
0,1996,6.5,Fragil
2,3350,1.6,Fragil
2,427,7.2,Sin descripcion
2,5,8.0,Fragil
0,3693,1.8,Sin descripcion
0,1792,6.1,Sin descripcion
3,961,9.2,Sin descripcion
0,1584,1.5,Fragil
3,3175,4.4,Fragil
4,3029,3.1,Fragil
1,551,7.9,Fragil
1,3218,1.6,Fragil
1,614,7.4,Sin descripcion
0,3399,1.9,Fragil
0,3013,1.4,Sin descripcion
2,2280,3.0,Sin descripcion
2,3108,3.1,Sin descripcion
0,1354,2.4,Sin descripcion
2,733,6.5,Fragil
3,3020,2.2,Sin descripcion
2,3066,6.3,Fragil
0,1941,9.6,Sin descripcion
4,2238,9.0,Sin descripcion
0,1872,7.3,Sin descripcion
0,3404,8.0,Sin descripcion
1,3535,9.1,Sin descripcion
0,2242,7.4,Sin descripcion
4,2809,4.9,Sin descripcion
1,2873,4.3,Fragil
0,807,4.2,Fragil
2,620,3.6,Sin descripcion
2,1482,1.6,Sin descripcion
0,1487,2.8,Fragil
0,3048,10.7,Sin descripcion
0,758,3.0,Fragil
1,312,2.6,Fragil
3,3517,7.5,Sin descripcion
0,289,1.8,Fragil
1,348,2.2,Sin descripcion
3,1702,7.0,Sin descripcion
1,608,5.5,Fragil
1,2,6.0,Sin descripcion
1,2311,4.5,Fragil
2,3163,4.9,Sin descripcion
0,2851,10.4,Fragil
0,2493,7.6,Sin descripcion
3,617,3.2,Sin descripcion
2,2068,6.9,Fragil
4,849,9.9,Fragil
2,933,2.5,Sin descripcion
1,3095,8.6,Sin descripcion
1,3166,7.8,Fragil
3,1666,8.4,Sin descripcion
0,633,1.0,Fragil
0,2034,3.7,Sin descripcion
2,1394,9.6,Fragil
2,567,2.0,Fragil
0,2175,5.8,Fragil
3,1219,2.5,Sin descripcion
1,3329,9.3,Sin descripcion
3,1141,1.0,Fragil
2,3261,9.6,Sin descripcion
0,225,7.3,Sin descripcion
3,2158,9.9,Sin descripcion
1,565,5.0,Sin descripcion
1,2758,4.3,Sin descripcion
3,3601,7.3,Sin descripcion
1,510,2.0,Fragil
1,3327,6.1,Fragil
2,3253,5.0,Fragil
0,3607,1.5,Fragil
0,3339,6.5,Sin descripcion
2,846,6.3,Fragil
3,1649,2.5,Fragil
3,1857,10.0,Sin descripcion
2,14,6.5,Fragil
0,2296,1.0,Fragil
2,3620,7.2,Sin descripcion
1,295,10.8,Fragil
0,952,9.6,Sin descripcion
1,2625,8.3,Fragil
1,2419,1.1,Sin descripcion
2,20,5.2,Sin descripcion
3,2836,10.6,Fragil
1,3177,6.4,Sin descripcion
1,437,1.1,Sin descripcion
2,789,1.1,Fragil
1,3014,7.4,Sin descripcion
1,2788,1.5,Sin descripcion
0,3084,3.1,Fragil
0,1690,2.6,Sin descripcion
1,2950,4.0,Sin descripcion
0,2348,2.4,Sin descripcion
2,2289,10.6,Fragil
3,3128,7.6,Fragil
1,1558,7.5,Fragil
1,2275,7.2,Fragil
4,2134,10.3,Sin descripcion
2,485,1.6,Sin descripcion
0,181,6.1,Fragil
0,2740,10.7,Fragil
0,1541,9.9,Sin descripcion
1,1103,3.8,Sin descripcion
1,1226,4.3,Fragil
3,2937,9.4,Sin descripcion
0,976,6.8,Fragil
1,2693,5.4,Sin descripcion
3,1567,4.9,Fragil
2,3112,10.4,Fragil
0,172,6.1,Fragil
3,3356,5.3,Fragil
2,1579,9.4,Fragil
0,2510,3.8,Sin descripcion
4,3195,5.8,Fragil
0,1213,10.3,Fragil
2,2154,10.8,Fragil
0,3537,3.8,Fragil
0,1090,3.4,Sin descripcion
2,2177,5.9,Fragil
1,3629,7.1,Fragil
0,3133,7.2,Fragil
0,3706,3.8,Fragil
2,1953,7.8,Fragil
1,1115,8.1,Fragil
0,918,10.1,Sin descripcion
4,3253,3.6,Fragil
0,2384,8.2,Fragil
3,841,3.4,Sin descripcion
0,3218,7.6,Sin descripcion
0,1675,3.0,Fragil
3,1172,2.9,Fragil
1,1660,5.8,Fragil
0,3479,5.4,Fragil
1,1034,9.8,Fragil
3,3258,4.6,Fragil
2,588,10.3,Fragil
1,3648,7.4,Sin descripcion
4,1768,6.3,Fragil
2,2133,9.9,Fragil
0,785,2.1,Fragil
3,1383,4.7,Fragil
0,3709,10.2,Sin descripcion
0,3403,3.6,Sin descripcion
1,828,10.5,Fragil
1,2190,9.4,Sin descripcion
2,2519,8.3,Sin descripcion
3,1208,6.1,Sin descripcion
4,406,7.1,Sin descripcion
4,3554,10.8,Sin descripcion
0,1639,7.8,Fragil
0,1185,1.8,Sin descripcion
2,1032,3.0,Fragil
2,2067,2.4,Fragil
2,568,4.8,Fragil
4,424,8.3,Sin descripcion
1,1020,5.2,Fragil
1,1580,10.9,Fragil
3,3500,1.1,Sin descripcion
0,3349,3.1,Sin descripcion
3,2289,6.3,Fragil
2,634,9.4,Sin descripcion
1,838,8.7,Sin descripcion
3,496,6.7,Fragil
1,773,3.4,Sin descripcion
0,2429,3.9,Sin descripcion
1,1956,6.9,Fragil
2,1453,7.4,Sin descripcion
0,1327,10.7,Fragil
0,3460,4.8,Sin descripcion
4,3079,6.8,Sin descripcion
2,2698,10.6,Sin descripcion
2,3606,10.4,Sin descripcion
0,3025,8.6,Sin descripcion
0,2939,4.6,Fragil
1,222,3.4,Sin descripcion
1,1627,3.2,Fragil
0,20,3.3,Sin descripcion
1,1952,3.2,Sin descripcion
0,3600,9.3,Sin descripcion
2,1668,8.8,Sin descripcion
1,1687,5.6,Fragil
3,3591,3.5,Fragil
0,216,8.4,Fragil
2,8,1.1,Sin descripcion
0,3321,10.9,Fragil
3,2134,5.9,Sin descripcion
3,896,1.7,Fragil
2,2888,3.7,Fragil
1,1383,1.6,Fragil
1,617,8.7,Sin descripcion
0,1757,10.4,Sin descripcion
1,2360,10.1,Sin descripcion
2,1257,8.7,Fragil
0,1488,5.1,Fragil
1,3085,4.6,Sin descripcion
0,2959,7.3,Sin descripcion
0,670,9.4,Sin descripcion
2,1932,3.9,Sin descripcion
0,313,7.8,Sin descripcion
1,352,6.9,Fragil
0,1555,1.1,Sin descripcion
0,1116,5.1,Fragil
4,995,1.9,Sin descripcion
3,1550,6.6,Fragil
0,94,1.1,Fragil
3,800,1.3,Fragil
3,1264,4.5,Sin descripcion
0,1166,5.7,Sin descripcion
1,3106,2.8,Fragil
0,822,1.0,Sin descripcion
2,1224,3.2,Fragil
2,2874,7.9,Fragil
1,1351,3.1,Sin descripcion
1,1679,4.9,Fragil
1,3552,10.5,Fragil
1,3472,5.5,Sin descripcion
0,1386,10.0,Fragil
4,1082,5.8,Sin descripcion
3,472,3.9,Sin descripcion
0,3507,3.3,Fragil
2,3053,8.7,Sin descripcion
3,3109,5.5,Sin descripcion
1,3356,10.4,Fragil
2,3556,7.7,Sin descripcion
0,2388,2.8,Sin descripcion
1,3478,9.0,Sin descripcion
0,3652,7.6,Sin descripcion
2,2774,2.4,Sin descripcion
0,385,3.8,Sin descripcion
3,3543,10.8,Fragil
4,1366,1.3,Sin descripcion
3,2843,6.7,Sin descripcion
0,1537,8.8,Sin descripcion
0,1066,4.9,Fragil
1,1677,10.4,Fragil
0,715,3.8,Fragil
0,3207,9.7,Fragil
1,3291,2.0,Sin descripcion
3,3357,8.4,Sin descripcion
2,186,8.5,Fragil
1,2721,8.6,Sin descripcion
1,2760,4.3,Sin descripcion
0,3063,10.0,Sin descripcion
2,3481,5.2,Fragil
2,2902,1.2,Sin descripcion
0,3277,5.3,Sin descripcion
1,1118,5.1,Sin descripcion
4,1099,2.9,Fragil
2,1609,9.9,Fragil
3,258,7.6,Fragil
0,3151,6.8,Fragil
3,3509,4.6,Fragil
1,1362,10.9,Sin descripcion
2,3599,3.0,Sin descripcion
1,1284,8.3,Sin descripcion
0,1256,7.0,Fragil
2,3664,3.9,Fragil
0,2363,10.1,Fragil
0,1895,3.7,Fragil
3,3216,2.1,Fragil
1,3548,4.2,Sin descripcion
0,1209,3.2,Sin descripcion
3,2623,8.1,Fragil
0,3602,6.3,Sin descripcion
2,2614,10.7,Sin descripcion
2,2542,6.5,Sin descripcion
1,3324,3.4,Fragil
0,148,7.7,Sin descripcion
0,2557,4.3,Sin descripcion
0,3449,6.2,Fragil
1,2243,8.4,Sin descripcion
2,597,8.1,Sin descripcion
0,2122,9.4,Sin descripcion
0,2891,3.9,Fragil
0,2488,5.7,Fragil
0,1177,6.3,Sin descripcion
1,3006,4.9,Fragil
3,2114,8.1,Sin descripcion
0,83,10.1,Sin descripcion
1,1631,6.3,Fragil
1,3614,2.9,Fragil
0,3368,5.7,Fragil
1,1666,4.3,Sin descripcion
1,3144,3.3,Sin descripcion
4,3247,9.6,Sin descripcion
0,1532,6.8,Sin descripcion
3,487,6.7,Sin descripcion
1,1871,2.4,Fragil
2,3619,7.1,Fragil
1,2397,5.6,Sin descripcion
0,1453,4.2,Fragil
2,3179,1.9,Fragil
3,3244,7.8,Sin descripcion
4,131,1.7,Fragil
0,2351,10.5,Sin descripcion
0,84,4.6,Fragil
1,2637,2.6,Sin descripcion
1,2344,3.4,Sin descripcion
3,2978,5.2,Fragil
1,3081,1.1,Fragil
2,3173,2.4,Sin descripcion
1,1755,1.1,Sin descripcion
4,3610,3.5,Fragil
1,2318,2.8,Fragil
1,1264,9.7,Sin descripcion
1,2740,6.8,Sin descripcion
0,3545,4.4,Sin descripcion
4,864,8.5,Sin descripcion
3,2004,7.7,Sin descripcion
2,3184,1.4,Sin descripcion
1,1751,4.0,Fragil
2,558,2.0,Fragil
2,1337,10.8,Sin descripcion
0,1723,6.8,Sin descripcion
1,834,5.2,Fragil
2,2367,7.7,Fragil
1,3291,2.0,Sin descripcion
3,1069,5.3,Sin descripcion
0,310,5.9,Fragil
1,3346,3.9,Fragil
2,2531,4.1,Fragil
1,2666,1.0,Fragil
4,697,8.7,Fragil
1,814,5.0,Fragil
2,3310,3.0,Fragil
2,1945,6.9,Sin descripcion
2,3070,6.9,Fragil
1,3302,5.9,Fragil
0,3636,6.0,Sin descripcion
0,2739,1.9,Sin descripcion
0,1001,10.2,Fragil
1,2935,1.7,Sin descripcion
1,446,7.4,Sin descripcion
1,2954,8.0,Sin descripcion
1,1978,5.0,Sin descripcion
1,2410,4.2,Sin descripcion
3,3181,7.1,Fragil
2,3138,4.8,Fragil
2,3043,4.4,Fragil
3,3398,10.6,Sin descripcion
2,3405,9.4,Fragil
1,2627,5.0,Fragil
1,802,1.3,Fragil
2,2358,1.5,Sin descripcion
2,19,4.8,Sin descripcion
0,3356,5.3,Fragil
1,1649,3.3,Sin descripcion
3,1078,2.6,Sin descripcion
0,3136,5.1,Fragil
0,3010,2.5,Fragil
1,2984,7.4,Sin descripcion
3,2809,9.2,Sin descripcion
1,2994,1.4,Fragil
2,3558,6.4,Fragil
2,477,1.1,Sin descripcion
1,2961,9.5,Fragil
1,1393,9.2,Fragil
4,1687,8.8,Sin descripcion
1,1479,2.3,Fragil
0,3259,6.8,Fragil
0,2519,1.9,Sin descripcion
3,2141,5.0,Sin descripcion
0,2440,4.2,Fragil
1,343,9.5,Sin descripcion
0,46,10.8,Sin descripcion
0,545,2.7,Sin descripcion
2,3213,2.9,Sin descripcion
2,402,1.6,Fragil
1,3374,10.3,Fragil
1,1477,10.1,Sin descripcion
4,2106,8.1,Sin descripcion
4,257,10.5,Fragil
1,646,3.7,Sin descripcion
2,1006,4.8,Fragil
1,44,6.6,Sin descripcion
2,708,5.4,Sin descripcion
1,3339,5.2,Fragil
1,2772,2.4,Fragil
0,2766,5.8,Sin descripcion
1,2607,3.3,Sin descripcion
0,2572,6.5,Fragil
0,32,8.7,Sin descripcion
0,1747,9.7,Fragil
1,2175,7.0,Sin descripcion
4,92,6.8,Fragil
2,2376,3.5,Sin descripcion
1,1672,5.8,Sin descripcion
0,96,2.3,Sin descripcion
4,2620,8.6,Sin descripcion
4,2066,9.3,Fragil
0,2818,4.4,Fragil
0,2938,9.3,Sin descripcion
2,1858,5.5,Sin descripcion
1,1160,10.8,Fragil
1,2723,1.0,Sin descripcion
0,3447,1.7,Fragil
2,3346,9.2,Sin descripcion
2,1183,4.9,Fragil
0,2603,1.4,Sin descripcion
4,111,4.8,Fragil
1,103,2.0,Sin descripcion
1,66,1.4,Sin descripcion
0,3322,1.6,Fragil
2,1209,9.3,Sin descripcion
4,1198,10.4,Sin descripcion
2,3072,8.1,Sin descripcion
1,672,5.9,Fragil
2,1967,1.1,Fragil
2,3509,3.2,Fragil
2,2672,2.9,Sin descripcion
0,3128,7.7,Sin descripcion
2,2080,1.0,Sin descripcion
0,2383,8.2,Fragil
4,2627,10.8,Sin descripcion
1,2381,8.4,Fragil
1,956,3.4,Sin descripcion
3,818,10.0,Fragil
4,329,4.0,Fragil
1,3445,3.1,Fragil
0,2212,8.2,Fragil
1,1167,8.7,Sin descripcion
0,1064,10.8,Sin descripcion
1,2269,7.0,Sin descripcion
0,1432,8.1,Fragil
0,2541,2.7,Fragil
1,1428,9.0,Sin descripcion
2,43,6.7,Fragil
3,221,10.8,Sin descripcion
0,820,3.9,Sin descripcion
3,930,6.9,Sin descripcion
1,1357,1.4,Fragil
2,2567,8.0,Sin descripcion
1,2046,3.0,Fragil
3,254,1.0,Sin descripcion
1,3202,7.8,Fragil
1,3195,9.3,Fragil
2,99,10.7,Fragil
0,187,9.7,Fragil
4,3370,4.3,Fragil
2,3158,2.7,Fragil
2,580,7.5,Fragil
3,1841,9.9,Sin descripcion
2,2820,10.8,Fragil
1,325,4.2,Fragil
0,1481,10.2,Sin descripcion
2,268,4.8,Sin descripcion
0,33,10.3,Sin descripcion
1,1455,1.1,Sin descripcion
1,3653,3.2,Sin descripcion
1,1924,10.0,Fragil
0,2762,4.2,Sin descripcion
0,3501,7.3,Fragil
3,3583,1.1,Fragil
1,3112,3.8,Sin descripcion
1,3611,3.9,Fragil
0,1984,4.7,Sin descripcion
3,2078,10.9,Fragil
4,837,4.9,Sin descripcion
2,3617,2.2,Sin descripcion
0,878,10.9,Sin descripcion
1,414,1.1,Fragil
0,1936,2.5,Fragil
1,3517,7.2,Sin descripcion
0,980,10.2,Sin descripcion
3,2371,5.0,Sin descripcion
4,2050,3.6,Sin descripcion
2,3481,5.2,Fragil
0,2658,10.1,Sin descripcion
2,2524,8.5,Sin descripcion
0,1873,5.3,Sin descripcion
2,2984,2.1,Sin descripcion
1,884,8.5,Fragil
2,1001,10.7,Sin descripcion
2,3200,8.7,Sin descripcion
3,1839,1.4,Fragil
3,2532,3.6,Fragil
1,824,10.4,Sin descripcion
2,2054,7.5,Sin descripcion
3,3677,10.6,Fragil
3,3621,2.7,Sin descripcion
3,580,2.9,Fragil
0,823,6.0,Sin descripcion
3,28,9.4,Sin descripcion
0,3271,4.7,Sin descripcion
3,50,4.5,Fragil
2,671,7.7,Fragil
3,2925,10.0,Fragil
1,2503,8.8,Fragil
0,3136,5.1,Fragil
1,2445,3.7,Sin descripcion
0,1461,3.8,Sin descripcion
4,2862,6.9,Fragil
1,3680,6.2,Sin descripcion
1,2796,7.1,Sin descripcion
1,858,3.5,Sin descripcion
1,425,8.8,Sin descripcion
2,3299,10.2,Sin descripcion
2,3526,6.5,Sin descripcion
0,254,1.3,Fragil
1,1346,10.2,Fragil
0,1831,8.3,Fragil
3,870,2.5,Fragil
3,3351,10.6,Sin descripcion
0,804,7.8,Sin descripcion
4,3261,6.0,Fragil
0,2771,2.9,Sin descripcion
0,2087,6.4,Fragil
2,3692,2.5,Fragil
0,3585,5.1,Fragil
2,1396,6.0,Sin descripcion
2,443,3.4,Sin descripcion
3,117,6.2,Fragil
1,1261,9.9,Fragil
3,1542,8.0,Sin descripcion
1,2554,3.7,Fragil
0,69,6.4,Fragil
2,3683,4.3,Sin descripcion
1,3338,10.9,Fragil
1,764,1.1,Sin descripcion
1,847,9.3,Sin descripcion
1,3569,3.6,Sin descripcion
0,3634,3.3,Sin descripcion
